"row_type","item_path","run_id","execution_status_missing_before","report_missing_before","figures_manifest_missing_before","execution_status_written","execution_status_backfilled_value","report_written","report_target_path","figures_manifest_written","figures_detected_count","has_run_manifest","has_error_log","script_path_from_manifest","classification","used_in_runs","usage_count","strategy_reason","completed_after"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_021711_minimal_canonical","run_2026_03_28_021711_minimal_canonical","NO","YES","YES","NO","","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_021711_minimal_canonical\report.md","YES","0","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_021928_minimal_canonical","run_2026_03_28_021928_minimal_canonical","NO","YES","YES","NO","","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_021928_minimal_canonical\report.md","YES","0","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_023120_minimal_canonical","run_2026_03_28_023120_minimal_canonical","NO","YES","YES","NO","","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_023120_minimal_canonical\report.md","YES","0","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_023631_minimal_canonical","run_2026_03_28_023631_minimal_canonical","NO","YES","YES","NO","","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_023631_minimal_canonical\report.md","YES","0","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_024543_minimal_canonical","run_2026_03_28_024543_minimal_canonical","NO","YES","YES","NO","","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_024543_minimal_canonical\report.md","YES","0","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_025552_minimal_canonical","run_2026_03_28_025552_minimal_canonical","NO","YES","YES","NO","","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_025552_minimal_canonical\report.md","YES","0","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_091403_minimal_canonical","run_2026_03_28_091403_minimal_canonical","NO","YES","YES","NO","","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_091403_minimal_canonical\report.md","YES","0","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_091544_minimal_canonical","run_2026_03_28_091544_minimal_canonical","NO","YES","YES","NO","","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_091544_minimal_canonical\report.md","YES","0","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_091634_minimal_canonical","run_2026_03_28_091634_minimal_canonical","NO","YES","YES","NO","","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_091634_minimal_canonical\report.md","YES","0","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_091755_minimal_canonical","run_2026_03_28_091755_minimal_canonical","NO","YES","YES","NO","","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_091755_minimal_canonical\report.md","YES","0","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_125333_minimal_canonical","run_2026_03_28_125333_minimal_canonical","NO","YES","YES","NO","","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_125333_minimal_canonical\report.md","YES","0","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_125438_minimal_canonical","run_2026_03_28_125438_minimal_canonical","NO","YES","YES","NO","","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_125438_minimal_canonical\report.md","YES","0","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_125827_minimal_canonical","run_2026_03_28_125827_minimal_canonical","NO","YES","YES","NO","","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_125827_minimal_canonical\report.md","YES","0","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_131759_minimal_canonical","run_2026_03_28_131759_minimal_canonical","NO","YES","YES","NO","","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_131759_minimal_canonical\report.md","YES","0","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_133122_minimal_canonical","run_2026_03_28_133122_minimal_canonical","NO","YES","YES","NO","","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_133122_minimal_canonical\report.md","YES","0","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_134041_minimal_canonical","run_2026_03_28_134041_minimal_canonical","NO","YES","YES","NO","","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_134041_minimal_canonical\report.md","YES","0","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_134352_minimal_canonical","run_2026_03_28_134352_minimal_canonical","NO","YES","YES","NO","","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_134352_minimal_canonical\report.md","YES","0","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_134740_minimal_canonical","run_2026_03_28_134740_minimal_canonical","NO","YES","YES","NO","","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_134740_minimal_canonical\report.md","YES","0","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_154331_minimal_canonical","run_2026_03_28_154331_minimal_canonical","NO","YES","YES","NO","","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_154331_minimal_canonical\report.md","YES","0","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_154651_minimal_canonical","run_2026_03_28_154651_minimal_canonical","NO","YES","YES","NO","","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_154651_minimal_canonical\report.md","YES","0","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_154704_minimal_canonical","run_2026_03_28_154704_minimal_canonical","NO","YES","YES","NO","","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_154704_minimal_canonical\report.md","YES","0","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_154824_minimal_canonical","run_2026_03_28_154824_minimal_canonical","NO","YES","YES","NO","","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_154824_minimal_canonical\report.md","YES","0","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_155254_minimal_canonical","run_2026_03_28_155254_minimal_canonical","NO","YES","YES","NO","","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_155254_minimal_canonical\report.md","YES","0","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_155351_minimal_canonical","run_2026_03_28_155351_minimal_canonical","NO","YES","YES","NO","","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_155351_minimal_canonical\report.md","YES","0","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_163153_minimal_canonical","run_2026_03_28_163153_minimal_canonical","NO","YES","YES","NO","","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_163153_minimal_canonical\report.md","YES","0","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_202526_switching_physics_output_robustness","run_2026_03_28_202526_switching_physics_output_robustness","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_202526_switching_physics_output_robustness\report.md","YES","0","YES","NO","C:\Dev\matlab-functions\Aging\utils\createRunContext.m","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_203045_switching_physics_output_robustness_fast","run_2026_03_28_203045_switching_physics_output_robustness_fast","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_203045_switching_physics_output_robustness_fast\report.md","YES","0","YES","NO","C:\Dev\matlab-functions\Aging\utils\createRunContext.m","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_203255_switching_physics_output_robustness_fast","run_2026_03_28_203255_switching_physics_output_robustness_fast","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_203255_switching_physics_output_robustness_fast\report.md","YES","0","YES","NO","C:\Dev\matlab-functions\Aging\utils\createRunContext.m","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_203714_switching_physics_output_robustness_fast","run_2026_03_28_203714_switching_physics_output_robustness_fast","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_203714_switching_physics_output_robustness_fast\report.md","YES","0","YES","NO","C:\Dev\matlab-functions\Aging\utils\createRunContext.m","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_203916_switching_physics_output_robustness_fast","run_2026_03_28_203916_switching_physics_output_robustness_fast","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_203916_switching_physics_output_robustness_fast\report.md","YES","0","YES","NO","C:\Dev\matlab-functions\Aging\utils\createRunContext.m","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_204146_switching_physics_output_robustness_fast","run_2026_03_28_204146_switching_physics_output_robustness_fast","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_204146_switching_physics_output_robustness_fast\report.md","YES","0","YES","NO","C:\Dev\matlab-functions\Aging\utils\createRunContext.m","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_212928_rmse_structure_vs_scale_closure","run_2026_03_28_212928_rmse_structure_vs_scale_closure","NO","YES","YES","NO","","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_212928_rmse_structure_vs_scale_closure\report.md","YES","0","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_212928_switching_physics_output_robustness_fast","run_2026_03_28_212928_switching_physics_output_robustness_fast","NO","YES","YES","NO","","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_212928_switching_physics_output_robustness_fast\report.md","YES","0","YES","NO","C:\Dev\matlab-functions\Aging\utils\createRunContext.m","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_212928_switching_physics_output_robustness_fast_01","run_2026_03_28_212928_switching_physics_output_robustness_fast_01","NO","YES","YES","NO","","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_212928_switching_physics_output_robustness_fast_01\report.md","YES","0","YES","NO","C:\Dev\matlab-functions\Aging\utils\createRunContext.m","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_213142_rmse_structure_vs_scale_closure","run_2026_03_28_213142_rmse_structure_vs_scale_closure","NO","YES","YES","NO","","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_213142_rmse_structure_vs_scale_closure\report.md","YES","0","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_214340_switching_physics_output_robustness_fast","run_2026_03_28_214340_switching_physics_output_robustness_fast","NO","YES","YES","NO","","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_214340_switching_physics_output_robustness_fast\report.md","YES","0","YES","NO","C:\Dev\matlab-functions\Aging\utils\createRunContext.m","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_214509_switching_physics_output_robustness_fast","run_2026_03_28_214509_switching_physics_output_robustness_fast","NO","YES","YES","NO","","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_214509_switching_physics_output_robustness_fast\report.md","YES","0","YES","NO","C:\Dev\matlab-functions\Aging\utils\createRunContext.m","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_214617_switching_physics_output_robustness","run_2026_03_28_214617_switching_physics_output_robustness","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_214617_switching_physics_output_robustness\report.md","YES","0","YES","NO","C:\Dev\matlab-functions\Aging\utils\createRunContext.m","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_225256_minimal_canonical","run_2026_03_28_225256_minimal_canonical","NO","YES","YES","NO","","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_225256_minimal_canonical\report.md","YES","0","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_225857_minimal_canonical","run_2026_03_28_225857_minimal_canonical","NO","YES","YES","NO","","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_225857_minimal_canonical\report.md","YES","0","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_230238_minimal_canonical","run_2026_03_28_230238_minimal_canonical","NO","YES","YES","NO","","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_230238_minimal_canonical\report.md","YES","0","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_230251_minimal_canonical","run_2026_03_28_230251_minimal_canonical","NO","YES","YES","NO","","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_230251_minimal_canonical\report.md","YES","0","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_230456_minimal_canonical","run_2026_03_28_230456_minimal_canonical","NO","YES","YES","NO","","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_230456_minimal_canonical\report.md","YES","0","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_230808_minimal_canonical","run_2026_03_28_230808_minimal_canonical","NO","YES","YES","NO","","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_230808_minimal_canonical\report.md","YES","0","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_231351_minimal_canonical","run_2026_03_28_231351_minimal_canonical","NO","YES","YES","NO","","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_231351_minimal_canonical\report.md","YES","0","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_232702_rmse_structure_vs_scale_closure","run_2026_03_28_232702_rmse_structure_vs_scale_closure","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_232702_rmse_structure_vs_scale_closure\reports\report.md","YES","0","YES","NO","C:\Dev\matlab-functions\Aging\utils\createRunContext.m","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_232911_rmse_structure_vs_scale_closure","run_2026_03_28_232911_rmse_structure_vs_scale_closure","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_232911_rmse_structure_vs_scale_closure\reports\report.md","YES","0","YES","NO","C:\Dev\matlab-functions\Aging\utils\createRunContext.m","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_232956_rmse_structure_vs_scale_closure","run_2026_03_28_232956_rmse_structure_vs_scale_closure","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_232956_rmse_structure_vs_scale_closure\reports\report.md","YES","0","YES","NO","C:\Dev\matlab-functions\Aging\utils\createRunContext.m","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_233208_rmse_structure_vs_scale_closure","run_2026_03_28_233208_rmse_structure_vs_scale_closure","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_28_233208_rmse_structure_vs_scale_closure\reports\report.md","YES","0","YES","NO","C:\Dev\matlab-functions\Aging\utils\createRunContext.m","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_29_013947_switching_physics_output_robustness","run_2026_03_29_013947_switching_physics_output_robustness","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_29_013947_switching_physics_output_robustness\report.md","YES","0","YES","NO","C:\Dev\matlab-functions\Aging\utils\createRunContext.m","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_29_014321_switching_physics_output_robustness_fast","run_2026_03_29_014321_switching_physics_output_robustness_fast","NO","YES","YES","NO","","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_29_014321_switching_physics_output_robustness_fast\report.md","YES","0","YES","NO","C:\Dev\matlab-functions\Aging\utils\createRunContext.m","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_29_014323_switching_physics_output_robustness","run_2026_03_29_014323_switching_physics_output_robustness","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_29_014323_switching_physics_output_robustness\report.md","YES","0","YES","NO","C:\Dev\matlab-functions\Aging\utils\createRunContext.m","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_29_014529_switching_physics_output_robustness_fast","run_2026_03_29_014529_switching_physics_output_robustness_fast","NO","YES","YES","NO","","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_29_014529_switching_physics_output_robustness_fast\report.md","YES","0","YES","NO","C:\Dev\matlab-functions\Aging\utils\createRunContext.m","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_29_085715_switching_raw_baseline_correction","run_2026_03_29_085715_switching_raw_baseline_correction","NO","YES","YES","NO","","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_29_085715_switching_raw_baseline_correction\reports\report.md","YES","0","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_29_085716_switching_raw_baseline_correction","run_2026_03_29_085716_switching_raw_baseline_correction","NO","YES","YES","NO","","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_29_085716_switching_raw_baseline_correction\reports\report.md","YES","0","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_29_085823_switching_raw_baseline_correction","run_2026_03_29_085823_switching_raw_baseline_correction","NO","YES","YES","NO","","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_29_085823_switching_raw_baseline_correction\reports\report.md","YES","0","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_29_090000_switching_raw_baseline_correction","run_2026_03_29_090000_switching_raw_baseline_correction","NO","YES","YES","NO","","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_29_090000_switching_raw_baseline_correction\reports\report.md","YES","0","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_29_090109_switching_raw_baseline_correction","run_2026_03_29_090109_switching_raw_baseline_correction","NO","YES","YES","NO","","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_29_090109_switching_raw_baseline_correction\reports\report.md","YES","0","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_29_164934_switching_physical_baseline_model","run_2026_03_29_164934_switching_physical_baseline_model","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_29_164934_switching_physical_baseline_model\reports\report.md","YES","0","YES","NO","C:\Dev\matlab-functions\Aging\utils\createRunContext.m","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_29_164935_switching_physical_baseline_model","run_2026_03_29_164935_switching_physical_baseline_model","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_29_164935_switching_physical_baseline_model\reports\report.md","YES","0","YES","NO","C:\Dev\matlab-functions\Aging\utils\createRunContext.m","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_29_165424_switching_physical_baseline_model","run_2026_03_29_165424_switching_physical_baseline_model","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_29_165424_switching_physical_baseline_model\reports\report.md","YES","0","YES","NO","C:\Dev\matlab-functions\Aging\utils\createRunContext.m","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_29_170058_switching_physical_baseline_model","run_2026_03_29_170058_switching_physical_baseline_model","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_29_170058_switching_physical_baseline_model\reports\report.md","YES","0","YES","NO","C:\Dev\matlab-functions\Aging\utils\createRunContext.m","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_29_170834_switching_physical_baseline_model","run_2026_03_29_170834_switching_physical_baseline_model","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_29_170834_switching_physical_baseline_model\reports\report.md","YES","0","YES","NO","C:\Dev\matlab-functions\Aging\utils\createRunContext.m","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_29_173600_phi2_kappa2_canonical_residual_mode","run_2026_03_29_173600_phi2_kappa2_canonical_residual_mode","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_29_173600_phi2_kappa2_canonical_residual_mode\reports\report.md","YES","0","YES","NO","C:\Dev\matlab-functions\Aging\utils\createRunContext.m","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_29_173743_phi2_kappa2_canonical_residual_mode","run_2026_03_29_173743_phi2_kappa2_canonical_residual_mode","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_29_173743_phi2_kappa2_canonical_residual_mode\reports\report.md","YES","0","YES","NO","C:\Dev\matlab-functions\Aging\utils\createRunContext.m","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_29_174042_phi2_kappa2_canonical_residual_mode","run_2026_03_29_174042_phi2_kappa2_canonical_residual_mode","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_29_174042_phi2_kappa2_canonical_residual_mode\reports\report.md","YES","0","YES","NO","C:\Dev\matlab-functions\Aging\utils\createRunContext.m","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_29_213341_parameter_robustness_stage1_canonical","run_2026_03_29_213341_parameter_robustness_stage1_canonical","NO","YES","YES","NO","","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_29_213341_parameter_robustness_stage1_canonical\report.md","YES","0","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_29_220602_parameter_robustness_stage1b_width_kappa","run_2026_03_29_220602_parameter_robustness_stage1b_width_kappa","NO","YES","YES","NO","","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_29_220602_parameter_robustness_stage1b_width_kappa\report.md","YES","0","YES","NO","C:\Dev\matlab-functions\Aging\utils\createRunContext.m","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_29_220817_parameter_robustness_stage1b_width_kappa","run_2026_03_29_220817_parameter_robustness_stage1b_width_kappa","NO","YES","YES","NO","","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_29_220817_parameter_robustness_stage1b_width_kappa\report.md","YES","0","YES","NO","C:\Dev\matlab-functions\Aging\utils\createRunContext.m","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_29_222413_estimator_design_width_kappa1_narrow","run_2026_03_29_222413_estimator_design_width_kappa1_narrow","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_29_222413_estimator_design_width_kappa1_narrow\report.md","YES","0","YES","NO","C:\Dev\matlab-functions\Aging\utils\createRunContext.m","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_legacy_alignment_audit","run_legacy_alignment_audit","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\switching\runs\run_legacy_alignment_audit\reports\report.md","YES","68","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_legacy_mechanism_followup","run_legacy_mechanism_followup","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\switching\runs\run_legacy_mechanism_followup\reports\report.md","YES","3","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_legacy_mechanism_survey","run_legacy_mechanism_survey","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\switching\runs\run_legacy_mechanism_survey\reports\report.md","YES","8","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_legacy_mode23_analysis","run_legacy_mode23_analysis","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\switching\runs\run_legacy_mode23_analysis\reports\report.md","YES","4","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_legacy_observable_basis_test","run_legacy_observable_basis_test","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\switching\runs\run_legacy_observable_basis_test\reports\report.md","YES","3","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_legacy_observable_summary","run_legacy_observable_summary","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\switching\runs\run_legacy_observable_summary\reports\report.md","YES","3","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_legacy_second_coordinate_duel","run_legacy_second_coordinate_duel","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\switching\runs\run_legacy_second_coordinate_duel\reports\report.md","YES","3","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_legacy_second_observable_search","run_legacy_second_observable_search","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\switching\runs\run_legacy_second_observable_search\reports\report.md","YES","3","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_legacy_shape_rank_analysis","run_legacy_shape_rank_analysis","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\switching\runs\run_legacy_shape_rank_analysis\reports\report.md","YES","6","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_legacy_test_logs","run_legacy_test_logs","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\switching\runs\run_legacy_test_logs\reports\report.md","YES","0","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_legacy_XI_Xshape_analysis","run_legacy_XI_Xshape_analysis","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\switching\runs\run_legacy_XI_Xshape_analysis\reports\report.md","YES","3","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\system\runs\run_2026_03_27_215847","run_2026_03_27_215847","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\system\runs\run_2026_03_27_215847\reports\report.md","YES","0","YES","NO","C:\Dev\matlab-functions\Switching\analysis\run_width_decomposition_test.m","","","","","YES"
